Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
AAA_3;1;3;1;0.8810040700000117;1.0;1.0;1.0;0.7864462809917355;0.969710545926578;0.969710545926578;;1.0;1.0;1.0;1.0;1.0;0.24884895300820536;0.24884895300820536;-0.24884895300820536;baseline_mean
ABA_5;0;5;0;0.997787310812686;1.0;1.0;1.0;0.8070100752093089;0.9322309415673832;0.9322309415673832;1.0;1.0;1.0;1.0;1.0;1.0;0.24838299598170022;0.24838299598170022;-0.24838299598170022;baseline_mean
AF_4;1;4;1;0.9926443652246496;1.0;1.0;1.0;0.8275643463927983;0.9809922352286004;0.9809922352286004;;1.0;1.0;;1.0;1.0;0.2613193260657927;0.2613193260657927;-0.2613193260657927;baseline_mean
AIA_8;1;8;1;0.7912323065446446;1.0;1.0;1.0;0.7894694790667945;0.9696378043212016;0.9696378043212016;;1.0;1.0;1.0;1.0;1.0;0.27223711680742174;0.27223711680742174;-0.27223711680742174;baseline_mean
ALA;0;1;0;0.9641618897333712;1.0;1.0;1.0;0.8666593133199747;0.9710768049835296;0.9710768049835296;1.0;1.0;1.0;1.0;1.0;1.0;0.2416190818904708;0.2416190818904708;-0.2416190818904708;baseline_mean
AMA_7;0;7;1;0.6817457736527311;1.0;1.0;1.0;0.8241156333206543;0.9690566145498354;0.9690566145498354;;1.0;1.0;1.0;1.0;1.0;0.2506675208306;0.2506675208306;-0.2506675208306;baseline_mean
BDA_10;0;10;0;0.9999958285674414;1.0;1.0;1.0;0.8219677796589461;0.8267913691958307;0.8267913691958307;1.0;1.0;1.0;;1.0;1.0;0.2600639016272521;0.2600639016272521;-0.2600639016272521;baseline_mean
BT_8;0;8;0;0.999348601098996;1.0;1.0;1.0;0.8004858211195721;0.9381987610052542;0.9381987610052542;1.0;1.0;1.0;1.0;1.0;1.0;0.27927735390404773;0.27927735390404773;-0.14836607711940933;baseline_mean
CB_14;0;14;0;0.9353537849723336;1.0;1.0;1.0;0.8416643652766271;0.9728737938958072;0.9728737938958072;1.0;1.0;1.0;1.0;1.0;1.0;0.2318533544332739;0.2318533544332739;-0.14836607711940933;baseline_mean
CC_7;1;7;1;0.8949801972709378;1.0;1.0;1.0;0.8319839568812453;0.8041546467075911;0.8041546467075911;;1.0;1.0;1.0;1.0;1.0;0.24162003773829613;0.24162003773829613;-0.24162003773829613;baseline_mean
CF_12;1;12;1;0.8345306221060406;1.0;1.0;1.0;0.8499917274849716;0.9758839237112398;0.9758839237112398;;1.0;1.0;1.0;1.0;1.0;0.25160106937359294;0.25160106937359294;;baseline_mean
CF_2;1;2;1;0.8174498511077065;1.0;1.0;1.0;0.8667873839816594;0.9790303079358148;0.9790303079358148;;1.0;1.0;1.0;1.0;1.0;0.2585902049546583;0.2585902049546583;-0.2585902049546583;baseline_mean
CNA_2;1;2;1;0.6920286794865455;1.0;1.0;1.0;0.8225998807394156;0.9781127123229452;0.9781127123229452;;1.0;1.0;1.0;1.0;1.0;0.21666324385751168;0.21666324385751168;;baseline_mean
