"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
"AEAE_10;0;10;0;0.9999675077964529;1.0;1.0;1.0";0.14114324473860584;0.14114324473860584;-0.14114324473860584;baseline_0
"ALFE_8;1;8;0;0.9235411294394918;1.0;1.0;1.0";0.14864739883725242;0.14864739883725242;-0.14864739883725242;baseline_0
"ANSD_9;1;9;1;0.5799754757125538;1.0;1.0;1.0";0.15248065044096765;0.15248065044096765;-0.15248065044096765;baseline_0
"AQYD_8;1;8;0;0.5205405266727903;1.0;1.0;1.0";0.1458797549889925;0.1458797549889925;;baseline_0
"BELD_6;1;6;0;0.6287915082622055;1.0;1.0;1.0";0.13297789319060094;0.13297789319060094;-0.13297789319060094;baseline_0
"BELD_7;1;7;0;0.8807594163926038;1.0;1.0;1.0";0.1368188450896742;0.1368188450896742;-0.1368188450896742;baseline_0
"BOUD_12;0;12;0;0.9999703504174924;1.0;1.0;1.0";0.14187406107146905;0.14187406107146905;-0.14187406107146905;baseline_0
"CEHE_4;1;4;1;0.7050032322003693;1.0;1.0;1.0";0.11918527886014492;0.11918527886014492;-0.11849231835577068;baseline_0
"DAMD_11;0;11;0;0.9999741886366;1.0;1.0;1.0";0.13931446877230494;0.13931446877230494;-0.13931446877230494;baseline_0
"DFBE_8;0;8;0;0.9991302857463054;1.0;1.0;1.0";0.12946179924416412;0.12946179924416412;-0.12946179924416412;baseline_0
"DFPD_2;1;2;1;0.999877835706493;1.0;1.0;1.0";0.09505025416316461;0.09505025416316461;-0.09505025416316461;baseline_0
"DGWD;0;1;0;0.9324540645954188;1.0;1.0;1.0";0.05007655449737857;0.05007655449737857;-0.049812677225696246;baseline_0
"DRYD_13;0;13;0;0.9999695151636113;1.0;1.0;1.0";0.13308709661616833;0.13308709661616833;-0.13308709661616833;baseline_0
"DRYD_14;0;14;0;0.9999983018224634;1.0;1.0;1.0";0.13757356087096398;0.13757356087096398;-0.13757356087096398;baseline_0
"DXQD_4;1;4;0;0.9750680213867138;1.0;1.0;1.0";0.12313178821960162;0.12313178821960162;-0.12313178821960162;baseline_0
"EEMD_3;0;3;0;0.9902849111099963;1.0;1.0;1.0";0.11169112590900064;0.11169112590900064;-0.11169112590900064;baseline_0
"EOND_6;1;6;1;0.9991237824511354;1.0;1.0;1.0";0.13630359535828285;0.13630359535828285;-0.13630359535828285;baseline_0
"FARD_5;1;5;1;0.6122625898976817;1.0;1.0;1.0";0.12829485023855103;0.12829485023855103;-0.12829485023855103;baseline_0
"FFYD_8;0;8;0;0.9999998086203643;1.0;1.0;1.0";0.12862862556633006;0.12862862556633006;-0.12720175221389315;baseline_0
"FUHD_10;0;10;0;0.9999793523509835;1.0;1.0;1.0";0.11839278295994954;0.11839278295994954;-0.11839278295994954;baseline_0
"GAMD_9;0;9;0;0.9998926230985424;1.0;1.0;1.0";0.1269327133419289;0.1269327133419289;-0.12494509227952229;baseline_0
"GNUD_5;1;5;0;0.918484462809246;1.0;1.0;1.0";0.10485533104962619;0.10485533104962619;-0.10485533104962619;baseline_0
"GTKE_2;1;2;1;0.9999736984640489;1.0;1.0;1.0";0.09940274132729252;0.09940274132729252;-0.09940274132729252;baseline_0
"GXYD_11;1;11;0;0.9998706577072566;1.0;1.0;1.0";0.1473321031541069;0.1473321031541069;-0.1473321031541069;baseline_0
"GXYD_12;1;12;0;0.9999541733590198;1.0;1.0;1.0";0.1473130427571789;0.1473130427571789;-0.1473130427571789;baseline_0
"GXYD_13;1;13;0;0.9999969427164633;1.0;1.0;1.0";0.147184385077915;0.147184385077915;-0.147184385077915;baseline_0
"GXYD_14;1;14;0;0.9999023168094401;1.0;1.0;1.0";0.1495240488008254;0.1495240488008254;-0.1495240488008254;baseline_0
"HISD_9;1;9;1;0.9868491805730031;1.0;1.0;1.0";0.14795458267011402;0.14795458267011402;-0.14634255769551527;baseline_0
"HPHE_3;1;3;1;0.8850282254619012;1.0;1.0;1.0";0.10361947107694344;0.10361947107694344;;baseline_0
"HQGE_4;0;4;0;0.9981494130606339;1.0;1.0;1.0";0.1161521405245227;0.1161521405245227;-0.1161521405245227;baseline_0
"IBYD_2;0;2;0;0.8833519838977005;1.0;1.0;1.0";0.09988740248307894;0.09988740248307894;;baseline_0
"IDQD_4;1;4;0;0.695102505225514;1.0;1.0;1.0";0.12282223939486628;0.12282223939486628;-0.12282223939486628;baseline_0
"IIFE_3;0;3;0;0.9919808531842088;1.0;1.0;1.0";0.11326118621766713;0.11326118621766713;-0.11326118621766713;baseline_0
"IOEE_12;1;12;0;0.9999968983591975;1.0;1.0;1.0";0.12715429586531768;0.12715429586531768;-0.12715429586531768;baseline_0
"IOEE_13;1;13;0;0.9999989519167752;1.0;1.0;1.0";0.1271402148078401;0.1271402148078401;-0.1271402148078401;baseline_0
"IOEE_14;1;14;0;0.9999997985624267;1.0;1.0;1.0";0.12716837692279523;0.12716837692279523;-0.12716837692279523;baseline_0
"IOEE_5;1;5;0;0.9935274784758378;1.0;1.0;1.0";0.12107030694346058;0.12107030694346058;-0.12107030694346058;baseline_0
