Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
205433;0;1;0;0.6197286012534707;1.0;0.9999862434924158;0.9999862434924158;1.0;0.9989442032365441;0.9989442032365441;;1.0;1.0;;1.0;1.0;0.7361928791701711;0.7403980936361089;-0.7403980936361089;permutation
206880;0;1;0;0.6246223650243334;1.0;0.9999858368892004;0.9999858368892004;1.0;0.9990648745468936;0.9990648745468936;;1.0;1.0;;1.0;1.0;0.743201569946734;0.7499299130922344;-0.7499299130922344;permutation
207014;1;1;0;0.6231606925500667;1.0;0.9999898519854812;0.9999898519854812;1.0;0.9987445166964944;0.9987445166964944;;1.0;1.0;;1.0;1.0;0.7364732268012336;0.7434819175777965;-0.7434819175777965;permutation
208157;1;1;0;0.5846982149310337;1.0;0.9999902674222604;0.9999902674222604;1.0;0.9993745371695096;0.9993745371695096;;1.0;1.0;;1.0;1.0;0.7420801794224839;0.7490888701990469;-0.25503068522533534;permutation
208613;1;1;0;0.5615290945666743;1.0;0.9999865406635848;0.9999865406635848;1.0;0.9991139251288156;0.9991139251288156;;1.0;1.0;;1.0;1.0;0.7417998317914214;0.7479674796747968;-0.7479674796747968;permutation
209090;0;1;0;0.6259858368777202;1.0;0.9999892673055668;0.9999892673055668;1.0;0.9994814869393503;0.9994814869393503;;1.0;1.0;;1.0;1.0;0.7516119988786095;0.7546958228202971;-0.25503068522533534;permutation
210857;0;1;0;0.5608410331524474;1.0;0.9999914823889116;0.9999914823889116;1.0;0.9994834433360928;0.9994834433360928;;1.0;1.0;;1.0;1.0;0.7474067844126717;0.7586206896551725;-0.7586206896551725;permutation
213906;1;1;0;0.6171060669811855;1.0;0.9999917291104341;0.9999917291104341;1.0;0.9994978424315044;0.9994978424315044;;1.0;1.0;;1.0;1.0;0.7465657415194842;0.750770955985422;-0.750770955985422;permutation
204565_11;0;11;1;0.6462156065643517;1.0;0.9999705235851024;0.9999705235851024;1.0;0.9997287172734038;0.9997287172734038;;1.0;1.0;;1.0;1.0;0.7305859265489207;0.7375946173254836;-0.7375946173254836;permutation
204667_13;1;13;0;0.6980263405635885;1.0;0.9999886147411262;0.9999886147411262;0.9764558154135928;0.9981412934619176;0.9981412934619176;;1.0;1.0;;1.0;1.0;0.701990468180544;0.6947014297729185;-0.25503068522533534;permutation
204703_12;1;12;0;0.6523915774708703;1.0;0.9999921650561108;0.9999921650561108;0.9268649439297904;0.9993483555092952;0.9993483555092952;;1.0;1.0;;1.0;1.0;0.6941407345107934;0.686851696103168;-0.25503068522533534;permutation
