"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
"AFID_6;0;6;1;1.0;0.47705715902659873;0.9877772787685587;0.9877772787685587";0.4985411877117666;0.4985411877117666;-0.4949996933608178;baseline_max
"ALFE_7;1;7;0;1.0;0.18676777064323524;0.38444478860011444;0.38444478860011444";0.05913098874749129;0.05913098874749129;-0.05913098874749129;baseline_max
"AQYD_9;1;9;1;1.0;0.16610354018845952;0.8368980147852276;0.8368980147852276";0.5373074999874302;0.5373074999874302;-0.5318231957045666;baseline_max
"BALD_4;1;4;1;1.0;0.7365341008198152;0.9989677629665767;0.9989677629665767";0.5408252168258603;0.5408252168258603;-0.5374122064985062;baseline_max
"BSUD_2;0;2;0;1.0;0.5997747747747748;0.846054423535958;0.846054423535958";-0.19849512672063913;-0.19849512672063913;0.20099141694035086;baseline_max
"CIQD;1;1;1;1.0;0.9875407362534426;0.9988536215817425;0.9988536215817425";0.5513065194783573;0.5513065194783573;-0.5496951990172885;baseline_max
"DDQD_7;0;7;0;1.0;0.47705715902659873;-0.2908083705769815;-0.2908083705769815";-0.0337220017607313;-0.0337220017607313;0.0337220017607313;baseline_max
"DKYD_9;0;9;0;1.0;1.0;0.9999811333619749;0.9999811333619749";0.06087626049610249;0.06087626049610249;-0.06087626049610249;baseline_max
"DNIE_4;0;4;1;1.0;0.23986279257465704;0.9873950809856181;0.9873950809856181";0.5509314562082068;0.5509314562082068;-0.5483898541997504;baseline_max
"DNOD_5;0;5;1;1.0;0.7252316795348885;0.9973564910039877;0.9973564910039877";0.49221390187383735;0.49221390187383735;-0.4856712497231974;baseline_max
"DUCE_6;0;6;1;1.0;1.0;0.9999497185847382;0.9999497185847382";0.5319791393003003;0.5319791393003003;-0.5281811870644322;baseline_max
"EKID_5;0;5;0;1.0;0.7365341008198152;0.9036490799283364;0.9036490799283364";-0.1177922174725468;-0.1177922174725468;0.11805931372854231;baseline_max
"EVUD_8;0;8;1;1.0;0.7252316795348885;0.9093039404032317;0.9093039404032317";0.450976389738071;0.450976389738071;-0.4432366744109247;baseline_max
"FJDE_12;0;12;0;1.0;0.08271389420730546;0.8428293208142797;0.8428293208142797";-0.014776238062356575;-0.014776238062356575;0.01493095970753518;baseline_max
"FJDE_13;0;13;0;1.0;0.2494931861696137;-0.3814150331014261;-0.3814150331014261";-0.008405916786459413;-0.008405916786459413;0.008400622117547534;baseline_max
"FJPD_2;1;2;0;1.0;0.21366620538731385;-0.36834910682801336;-0.36834910682801336";0.06192042567848395;0.06192042567848395;-0.06192042567848395;baseline_max
"FUHD_14;0;14;0;1.0;0.3326573531620849;0.9665646799386958;0.9665646799386958";;;;baseline_max
"FULD_14;0;14;1;1.0;0.7365341008198152;0.9874270670366365;0.9874270670366365";0.4645343746417165;0.4645343746417165;-0.46080564748043784;baseline_max
"FYQD_13;0;13;0;1.0;0.2851510958066489;-1.058513200672917;-1.058513200672917";0.0507636890477498;0.0507636890477498;-0.0507636890477498;baseline_max
"GARD_8;1;8;1;1.0;0.0886525186423639;0.7893403057171997;0.7893403057171997";0.6018417927937098;0.6018417927937098;-0.6018417927937098;baseline_max
"GBJE_4;0;4;0;1.0;0.7365341008198152;-0.19649047022767063;-0.19649047022767063";-0.2848442746214998;-0.2848442746214998;0.2895858152076872;baseline_max
"GBRD_10;0;10;1;1.0;0.47705715902659873;-0.2815857873429306;-0.2815857873429306";0.4747161148367532;0.4747161148367532;-0.47323051424635604;baseline_max
"GPND_2;0;2;1;1.0;0.21366620538731362;0.7692864716718637;0.7692864716718637";0.39564225065972947;0.39564225065972947;-0.35777258690045455;baseline_max
"GXYD_12;1;12;0;1.0;0.12421144530809958;0.25281352147041136;0.25281352147041136";0.028205656368091914;0.028205656368091914;-0.028205656368091914;baseline_max
"GXYD_13;1;13;0;1.0;0.22650866282195392;0.5414835366276413;0.5414835366276413";0.04351308376347703;0.04351308376347703;-0.04351308376347703;baseline_max
"GXYD_14;1;14;0;1.0;0.1995495495495495;0.7846275577542434;0.7846275577542434";0.05016716712618374;0.05016716712618374;-0.05016716712618374;baseline_max
"HEQD_12;0;12;0;1.0;0.7365341008198152;0.8772813159960272;0.8772813159960272";0.05933146817148335;0.05933146817148335;-0.05933146817148335;baseline_max
"HVZD;1;1;1;1.0;0.21905802287766352;-0.3899841570592104;-0.3899841570592104";0.5521356441614724;0.5521356441614724;-0.5495719890230726;baseline_max
